46GL107021;L.V GLACIAL CEREZA 12/0,70 IM      ;000000000000398;000010,1145;000010,7275;000011,0953;000011,6445;00000012,26;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0008;GL1;PL
46GL107025;V. GLACIAL CEREZA 12/0,70 PRG      ;000000000000286;000010,1124;000010,7253;0000011,093;000011,6422;000012,2575;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;GL1;PL
41AMA07000;ANIS DE LA MANCHA 6/0,70TF         ;000000000000000;000027,9923;000029,6888;000030,7067;000032,2267;00000033,93;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;AMA;TF
46AMA07000;ANIS DE LA MANCHA 6/0,70 IM        ;000000000000000;0000024,222;00000025,69;000026,5708;000027,8861;00000029,36;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0008;AMA;PL
46AMA07001;ANIS DE LA MANCHA 6/0,70 PRG       ;000000000000016;0000024,222;00000025,69;000026,5708;000027,8861;00000029,36;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0007;AMA;PL
45AMA07000;ANIS DE LA MANCHA 6/0,70 DF        ;000000000000000;0000024,222;00000025,69;000026,5708;000027,8861;00000029,36;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0005;AMA;FN
41DI303750;RON DIPL. RESERVA 12/0,375 TF      ;000000000000002;000022,9185;000024,3075;000025,1409;000026,3854;00000027,78;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;DI3;TF
46DI303750;RON DIP RESERVA 12/0,375 IM        ;000000000000000;000019,8378;000021,0401;000021,7614;000022,8387;000024,0458;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0008;DI3;PL
46DI303751;RON DIPL RESERVA 12/0,375 PRG      ;000000000000000;000019,8452;0000021,048;000021,7696;000022,8472;000024,0548;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;DI3;PL
45DI303750;RON DIPL RESERVA 12/0,375 DF       ;000000000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0005;DI3;FN
41DI403750;RON DIP RESER EXCL 12/0,375 TF     ;000000000000182;000047,8843;000050,7864;000052,5276;000055,1279;000058,0416;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;DI4;TF
46DI403750;RON DIP RESER EXC. 12/0,375 IM     ;000000000000000;000041,4445;000043,9562;000045,4633;000047,7139;000050,2357;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0008;DI4;PL
46DI403751;RON DIP RESER EXC 12/0,375 PRG     ;000000000000038;000041,4459;000043,9578;000045,4649;000047,7156;000050,2375;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;DI4;PL
45DI403750;RON DIP RESER EXCL 12/0,375 DF     ;000000000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0005;DI4;FN
45DI203750;RON DIPL AÑEJO 12/0,375 DF         ;000000000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0005;DI2;FN
41DI203753;DIP. AÑEJO 0,375 TF 3PACK          ;000000000000000;000014,0168;000014,8663;0000015,376;000016,1371;00000016,99;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0009;DI2;TF
46DI203756;DIP. AÑEJO 0,375 IM 3PACK          ;000000000000000;0000011,022;00000011,69;000012,0908;000012,6893;00000013,36;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0008;DI2;PL
46DI203757;DIP. AÑEJO 0,375 PRG 3PACK         ;000000000000000;0000011,022;00000011,69;000012,0908;000012,6893;00000013,36;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0007;DI2;PL
41DI303751;DIP. RESERVA 0,375 TF 3PACK        ;000000000000000;0000025,278;00000026,81;000027,7292;000029,1019;00000030,64;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0009;DI3;TF
46DI303752;DIP. RESERVA 0,375 IM 3PACK        ;000000000000000;000017,1765;000018,2175;000018,8421;000019,7748;00000020,82;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0008;DI3;PL
46DI303753;DIP. RESERVA 0,375 PRG 3PACK       ;000000000000000;000017,1765;000018,2175;000018,8421;000019,7748;00000020,82;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0007;DI3;PL
41DI403751;DIP RESERVA EXC 0,375 TF 3PACK     ;000000000000000;000015,9609;000016,9283;000017,5087;000018,3754;000019,3466;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0009;DI4;TF
46DI403752;DIP RESERVA EXC 0,375 IM 3PACK     ;000000000000000;000035,8793;000038,0538;000039,3585;000041,3068;00000043,49;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0008;DI4;PL
46DI403753;RON D. RES EXC 0,375 PRG 3PACK     ;000000000000000;000035,8751;000038,0494;000039,3539;000041,3021;0000043,485;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0007;DI4;PL
42CLR07500;ROEDERER BRUT PRE 6/0,75 TF CE     ;000000000000000;000373,6508;000396,2963;000409,8836;000430,1739;00000452,91;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;VAG;TF
42CLR07501;ROEDERER BRUT PRE 6/0,75 TF SE     ;000000000000000;000348,7358;000369,8713;000382,5526;00000401,49;00000422,71;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;VAG;TF
42CLR07502;VINO ROEDERER CARTE 6/0,75 C/E     ;000000000000000;000373,6508;000396,2963;000409,8836;000430,1739;00000452,91;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;VAG;TF
42CLR07503;VINO ROEDERER CARTE 6/0,75 S/E     ;000000000000000;000348,7358;000369,8713;000382,5526;00000401,49;00000422,71;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;VAG;TF
42CLR07504;VINO CRISTAL BRUT 6/0,75 C/E       ;000000000000000;001793,5253;001902,2238;001967,4429;002064,8367;00002173,97;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;VAG;TF
42CLR07505;VINO CRISTAL BRUT 6/0,75 S/E       ;000000000000000;001743,6953;001849,3738;001912,7809;002007,4688;00002113,57;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;VAG;TF
42VCE03752;V ECHEV. SAUVIGNON 12/0,375 TF     ;000000000000000;000168,0113;000178,1938;000184,3033;000193,4268;00000203,65;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;VAR;TF
42MDG07500;VINO COMA VELLA 6/0,75 TF          ;000000000000000;000309,4905;000328,2475;000339,5017;0000356,308;00000375,14;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;VAG;TF
41GL107014;L.V GLACIAL KIWI 12/0,70 TF        ;000000000000783;000012,2678;000013,0113;000013,4574;000014,1235;00000014,87;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;GL1;TF
46GL107022;L.V GLACIAL KIWI 12/0,70 IM        ;000000000000136;000010,6178;000011,2613;000011,6474;000012,2239;00000012,87;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0008;GL1;PL
46GL107026;L.V GLACIAL KIWI 12/0,70 PRG       ;000000000000311;000010,6178;000011,2613;000011,6474;000012,2239;00000012,87;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;GL1;PL
41GL117501;L.V GLACIA LIMON 6/1,75 TF PET     ;000000000000670;000024,5355;000026,0225;000026,9147;000028,2471;00000029,74;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;GL1;TF
46GL117502;L.V GLACIA LIMON 6/1,75 IM PET     ;000000000000211;000021,2438;000022,5313;000023,3038;000024,4574;00000025,75;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0008;GL1;PL
46GL117503;L.V GLACI LIMON 6/1,75 PRG PET     ;000000000000000;000021,2438;000022,5313;000023,3038;000024,4574;00000025,75;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0007;GL1;PL
41GL107015;L.V GLACIAL JUNIPER 12/0,7 TF      ;000000000003367;000012,9113;000013,6938;000014,1633;000014,8644;00000015,65;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;GL1;TF
46GL107023;L.V GLACIAL JUNIPER 12/0,7 IM      ;000000000000160;000011,1788;000011,8563;000012,2628;000012,8698;00000013,55;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0008;GL1;PL
46GL107027;L.V GLACIAL JUNIPER 12/0,7 PRG     ;000000000000314;000046,4393;000049,2538;000050,9425;000053,4642;00000056,29;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;GL1;PL
149GR03000;9 GRADOS AGUAKINA 24/0,30 LT       ;000000000001013;000003,6871;000003,9106;000004,0446;000004,2448;000004,4692;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;24;    314A0009;900;TF
149GR03001;9 GRADOS SODA 24/0,30 LT           ;000000000008552;000003,6871;000003,9106;000004,0446;000004,2448;000004,4692;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;24;    314A0009;900;TF
149GR03002;9 GRADOS COLA 24/0,30 LT           ;000000000000000;000005,2143;000005,5304;00000005,72;000006,0031;000006,3204;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;24;    314A0009;900;TF
149GR03003;9 GRADOS GINGER BEER 24/0,30 L     ;000000000000000;000004,7438;000005,0313;000005,2038;000005,4614;00000005,75;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;24;    314A0009;900;TF
149GR03004;9 GRADOS GINGER ALE 24/0,30 LT     ;000000000000000;000004,7438;000005,0313;000005,2038;000005,4614;00000005,75;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;24;    314A0009;900;TF
42GSR07500;G. SUD MERLOT ROSE 6/0.75 TF       ;000000000000000;0000061,809;0000065,555;000067,8026;0000071,159;00000074,92;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;VAR;TF
42GSC07500;G. SUD CHARDONNAY 6/0,75 TF        ;000000000000000;0000061,809;0000065,555;000067,8026;0000071,159;00000074,92;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;VAR;TF
42ROR07503;RODA RESERVA 6/0,75 TF             ;000000000000000;000268,2323;000284,4888;000294,2427;000308,8085;00000325,13;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;VAG;TF
42ROR07502;RODA I RESERVA 6/0,75 TF           ;000000000000000;000437,8358;000464,3713;000480,2926;000504,0684;00000530,71;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;VAG;TF
42BAR07501;VINO BARBERA D´ALBA 6/075  TF      ;000000000000000;0000135,217;0000143,412;0000148,329;000155,6717;000163,8994;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;VAG;TF
42BAR07500;VINO NEBBIOLO D´ALBA 6/0,75 TF     ;000000000000000;000757,3088;000803,2063;000830,7448;000871,8689;00000917,95;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;VAG;TF
46QH107004;WSK QUEEN HOUSE 12/0,70 IM CE      ;000000000000426;000025,4925;000027,0375;000027,9645;000029,3488;000000030,9;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0008;QH1;PL
46QH107005;WSK QUEEN HOUSE 12/0,70 PRG CE     ;000000000000308;00000133,98;000000142,1;0000146,972;000154,2475;000000162,4;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;QH1;PL
45WE107501;GIN.WELLINGTON12/,75DF 2PCK CC     ;000000000000000;000018,0411;000019,1345;000019,7905;000020,7702;0000021,868;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0005;WE1;FN
41NA107006;LDR NAIGUAT 12/0,7TF C/TOAL 2P     ;000000000000000;0000036,399;0000038,605;000039,9286;000041,9052;00000044,12;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;NA1;TF
46NA107010;LDR NAIGUAT 12/,7 IM C/TOAL 2P     ;000000000000000;000026,0123;000027,5888;000028,5347;000029,9472;00000031,53;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0008;NA1;PL
46NA107011;LDR NAIGUAT 12/,7PRG C/TOAL 2P     ;000000000000000;000026,0123;000027,5888;000028,5347;000029,9472;00000031,53;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;NA1;PL
45NA107003;LDR NAIGUATA 12/,7DF C/TOAL 2P     ;000000000000000;0000012,705;0000013,475;0000013,937;000014,6269;000000015,4;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0005;NA1;FN
41GL207004;VODK G XTREME 4/0,7 TF3P/RELOJ     ;000000000000000;0000018,117;0000019,215;000019,8738;000020,8576;00000021,96;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0009;GL2;TF
46GL207006;VODK  XTREME 4/0,7 IM 3P/RELO      ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0008;GL2;PL
46GL207007;VODK  XTREM 12/0,7 PRG 3P/RELO     ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;GL2;PL
41GL107024;L.V G KIWI 4/0,7 TF 3P/RELOJ       ;000000000000000;0000018,744;00000019,88;000020,5616;000021,5795;00000022,72;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0009;GL1;TF
41GL107025;L.V G GUARAN 4/0,7 TF3P/RELOJ      ;000000000000000;0000018,744;00000019,88;000020,5616;000021,5795;00000022,72;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0009;GL1;TF
46GL107036;L.V G KIWI 4/0,7 IM 3P/RELOJ       ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0008;GL1;PL
46GL107037;L.V G GUARAN 4/0,7 IM3P/RELOJ      ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0008;GL1;PL
46GL107038;L.V G KIWI 12/0,7 PRG 3P/RELOJ     ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;GL1;PL
46GL107039;L.V G GUARAN 12/0,7PRG 3P/RELO     ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;GL1;PL
41GL107026;L.V G FRESA 4/0,7 TF 3P/RELOJ      ;000000000000000;0000018,744;00000019,88;000020,5616;000021,5795;00000022,72;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0009;GL1;TF
41GL107027;L.V G LIMON 4/0,7 TF 3P/RELOJ      ;000000000000000;0000018,744;00000019,88;000020,5616;000021,5795;00000022,72;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0009;GL1;TF
46GL107040;L.V G FRESA 4/0,7 IM 3P/RELOJ      ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0008;GL1;PL
46GL107041;L.V G LIMON 4/0,7 IM 3P/RELOJ      ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0008;GL1;PL
46GL107042;L.V G FRESA 12/0,7 PRG 3P/RELO     ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;GL1;PL
46GL107043;L.V G LIMON 12/0,7 PRG 3P/RELO     ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;GL1;PL
41CND17500;CANAIMA DORADO 6/1,75 TF PET       ;000000000000000;0000209,517;0000222,215;000229,8338;000241,2112;00000253,96;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;CA5;TF
46CND17500;CANAIMA DORADO 6/1,75 IM PET       ;000000000000000;000043,8075;000046,4625;000048,0555;000050,4344;000000053,1;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0008;CA5;PL
46CND17501;CANAIMA DORADO 6/1,75 PRG PET      ;000000000000000;000043,8075;000046,4625;000048,0555;000050,4344;000000053,1;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0007;CA5;PL
41CH507003;LSB CHEMINEAUD 12/,70 TFC/SHOT     ;000000000000000;000015,5265;000016,4675;000017,0321;000017,8752;00000018,82;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;CH5;TF
41GL107028;L.V G 4/0,7 F. TROP TF 3P/REL      ;000000000000000;0000018,744;00000019,88;000020,5616;000021,5795;00000022,72;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0009;GL1;TF
41GL107029;L.V G DURAZNO 4/0,7 TF 3P/REL      ;000000000000000;0000018,744;00000019,88;000020,5616;000021,5795;00000022,72;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0009;GL1;TF
46GL107044;L.V G F. TROP 4/0,7 IM 3P/REL      ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0008;GL1;PL
46GL107045;L.V G DURAZN 4/0,7 IM 3P/RELO      ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0008;GL1;PL
46GL107046;L.V G F TROPI 12/,7 PRG 3P/REL     ;000000000000000;000016,7145;000017,7275;000018,3353;000019,2429;00000020,26;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;GL1;PL
46GL107047;L.V G DURAZNO 12/,7 PRG 3P/REL     ;000000000000000;000016,7145;000017,7275;000018,3353;000019,2429;00000020,26;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;GL1;PL
42SER07507;CIRSION 2007 3/0,75L TF            ;000000000000000;001771,4153;001878,7738;001943,1889;002039,3821;00002147,17;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;03;    300A0009;VAG;TF
41WE107503; GIN. WELLINGTON 12/0,75 TF NP     ;000000000000000;000021,9533;000023,2838;000024,0821;000025,2742;00000026,61;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;WE1;TF
46WE107506; GIN. WELLINGTON 12/0,75 IM NP     ;000000000000000;0000075,603;0000080,185;000082,9342;000087,0397;00000091,64;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0008;WE1;PL
46WE107507; GIN WELLINGTON 12/0,75 PRG NP     ;000000000000193;000100,9223;000107,0388;000110,7087;0000116,189;00000122,33;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;WE1;PL
45WE107502;GIN. WELLINGTON 12/0,75 DF NP      ;000000000000000;0000016,401;0000017,395;000017,9914;0000018,882;00000019,88;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0005;WE1;FN
45DI307004; RON D RESERVA 0,7 DF 2PACK C2     ;000000000000000;000026,3175;000027,9125;000028,8695;000030,2986;000000031,9;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0005;DI3;FN
41DI207015;RON D AÑEJO 12/0,7 TF 2P/TERM      ;000000000000000;000041,0768;000043,5663;00000045,06;000047,2905;00000049,79;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;DI2;TF
46DI207016;RON D AÑEJO 12/0,7 IM 2P/TERM      ;000000000000000;000035,5575;000037,7125;000039,0055;000040,9364;000000043,1;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0008;DI2;PL
46DI207017;RON D AÑEJO 12/0,7 PRG 2P/TERM     ;000000000000000;000035,5575;000037,7125;000039,0055;000040,9364;000000043,1;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;DI2;PL
45DI207009;RON D AÑEJO 12/0,7 DF 2P/TERM      ;000000000000000;000012,2513;000012,9938;000013,4393;000014,1045;00000014,85;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0005;DI2;FN
41ST107505;VDK STANISLAFF12/,75 TF 2P/TRM     ;000000000000000;000034,7738;000036,8813;000038,1458;000040,0341;00000042,15;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;ST1;TF
46GL107048;L.V G KIWI 4/0,7 PRG 3P/RELOJ      ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0007;GL1;PL
46GL107049;L.V G GUARAN 4/0,7PRG 3P/RELO      ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0007;GL1;PL
46GL107050;L.V G FRESA 4/0,7 PRG 3P/RELO      ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0007;GL1;PL
46GL107051;L.V G LIMON 4/0,7 PRG 3P/RELO      ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0007;GL1;PL
46GL107052;L.V G F TROPI 4/,7 PRG 3P/REL      ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0007;GL1;PL
46GL107053;L.V G DURAZNO 4/,7 PRG 3P/REL      ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0007;GL1;PL
46GL207008;VODK  XTREM 4/0,7 PRG 3P/RELO      ;000000000000000;000015,6833;000016,6338;000017,2041;000018,0557;00000019,01;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;04;    300A0007;GL2;PL
46ST107508;VDK STANISLAFF12/,75 IM 2P/TRM     ;000000000000000;000035,0955;000037,2225;000038,4987;000040,4045;00000042,54;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0008;ST1;PL
46ST107509;VDK STANISLAF12/,75 PRG 2P TRM     ;000000000000000;000035,0955;000037,2225;000038,4987;000040,4045;00000042,54;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;ST1;PL
45ST107501;VDK STANISLAFF12/0,75 DF 2P/TR     ;000000000000000;000019,5839;000020,7708;000021,4829;000022,5464;0000023,738;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0005;ST1;FN
41ASH07502;LIC ARANSHE 6/0,75 TF C/VASO       ;000000000000000;0000041,712;00000044,24;000045,7568;000048,0219;00000050,56;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;ASH;TF
46ASH07502; LIC ARANSHE 6/0,75 IM C/VASO      ;000000000000000;000036,1103;000038,2988;000039,6119;000041,5727;00000043,77;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0008;ASH;PL
46ASH07503;LIC ARANSHE 6/0,75 PRG C/VASO      ;000000000000000;000043,6508;000046,2963;000047,8836;000050,2539;00000052,91;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0007;ASH;PL
45ASH07501;LIC ARANSHE 6/0,75 DF C/VASO       ;000000000000000;000025,3737;000026,9115;000027,8342;0000029,212;0000030,756;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0005;ASH;FN
41CNB07001;RON CANAIMA BLANCO 12/,7TF2P/C     ;000000000000000;000025,2615;000026,7925;000027,7111;000029,0829;00000030,62;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;CNB;TF
46CNB07002;RON CANAIMA BLANCO 12/,7IM2P/C     ;000000000000000;000021,8625;000023,1875;000023,9825;000025,1697;000000026,5;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0008;CNB;PL
46CNB07003;RON CANAIMA BLANC 12/,7PRG2P/C     ;000000000000000;000021,8625;000023,1875;000023,9825;000025,1697;000000026,5;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;CNB;PL
41CND07002;RON CANAIMA DOR 12/,7 TF 2PCC      ;000000000000000;000025,2615;000026,7925;000027,7111;000029,0829;00000030,62;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;CA5;TF
46CND07004; RON CANAIMA DOR 12/,7IM2P/CCO     ;000000000000000;000021,8625;000023,1875;000023,9825;000025,1697;000000026,5;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0008;CA5;PL
46CND07005;RON CANAIMA DOR 12/,7PRG 2P/CC     ;000000000000000;000021,8625;000023,1875;000023,9825;000025,1697;000000026,5;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0007;CA5;PL
41CH507004;LSB CHEMINEAUD 12/0.70 TF PET      ;000000000000000;000012,4245;000013,1775;000013,6293;0000014,304;00000015,06;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;CH5;TF
41MAL07006; LSW. MANAGER 12/070 TF PET        ;000000000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;12;    300A0009;MAL;TF
41DI307005;RON D RESERVA 0,7TF CORCH CE       ;0000000457,1667;000047,6273;000050,5138;000052,2457;0000054,832;00000057,73;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;DI3;TF
41DI307006;RON D RESERVA 0,7TF CORCH SE       ;000000000000000;000045,0038;000047,7313;000049,3678;000051,8116;00000054,55;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0009;DI3;TF
46DI307008;RON D RESERVA 0,7IM CORCH CE       ;000000000000070;000041,2253;000043,7238;000045,2229;000047,4615;00000049,97;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0008;DI3;PL
46DI307009;RON D RESERVA 0,7PRG CORCH CE      ;000000000000090;000041,2253;000043,7238;000045,2229;000047,4615;00000049,97;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0007;DI3;PL
45DI307005;RON D RESERVA 0,7DF CORCH CE       ;000000000000000;00000034,65;00000036,75;00000038,01;000039,8916;00000000042;00000000000;00000000000;00000000000;00000000000;00000000000;BT;CA;06;    300A0005;DI3;FN
